0.06294079729589133 -0.08218326763718331
-0.08218326763718337 0.12640187183312104
-0.08218326763806907 0.0948780163529595
0.0634610745323238 -0.0542996224226532
0.0948780163529595 -0.13648289006350434
0.06346107453238686 -0.11999958668401883
-0.03781631904683545 0.08440313628243515
-0.05429962242543522 0.1094713711504698
-0.05429962242265321 0.06569286695112145
-0.03781631904873878 0.014593354797776702
0.020942061749703995 0.00347996800184161
0.014593354797776702 -0.008308214803176138
0.0022317924187976405 -0.024791518171132107
0.014593354797510283 -0.050819654428703134
0.020942061750048282 -0.049786904563954924
-0.011970585517119502 0.028149842197437137
0.003479967996732107 0.006725886146673993
0.029508104251521096 -0.02736323125326099
0.029508104245562626 -0.02253379330573714
0.00347996800184161 -0.008652961923049107
-0.011970585520365033 -0.007867468653393873
0.007207780448819867 0.007533486494694238
-0.007867468653393874 0.006554465796536011
-0.029595023674129382 0.01921320483894878
-0.03712714810152983 0.04524134108797223
-0.029595023677538343 0.048033155564195205
-0.007867468650836273 0.011013454488108948
0.007207780447388789 -0.016536517832501825
-0.004565932315382366 0.010232340164939294
0.007533486491376886 -0.013978407141083993
